arc,n_samples,method,time_s,metric_name,metric,failed,regime,n_bezier
303->499,3222,johnson_mle,0.03844813798787072,nll,-10785.174331646173,False,full_day,20
303->514,3222,bezier_mle,0.06303412694251165,nll,-11481.671039777317,False,full_day,20
303->514,3222,gen_beta_mle,0.06348126503871754,nll,-12176.58571688718,False,full_day,20
303->514,3222,johnson_mle,0.04180385504150763,nll,-12228.350802460132,False,full_day,20
304->500,3222,bezier_mle,0.06356966297607869,nll,-10701.849864547436,False,full_day,20
304->500,3222,gen_beta_mle,0.0636394809698686,nll,-11651.121845483884,False,full_day,20
304->500,3222,johnson_mle,0.03244310704758391,nll,-12018.10704885287,False,full_day,20
304->506,3222,bezier_mle,0.08301121601834893,nll,-12377.77857761879,False,full_day,20
304->506,3222,gen_beta_mle,0.06338658800814301,nll,-12527.694792014901,False,full_day,20
304->506,3222,johnson_mle,0.030845625034999102,nll,-12802.113298495544,False,full_day,20
305->329,3222,bezier_mle,0.06743691698648036,nll,-11223.340851011175,False,full_day,20
305->329,3222,gen_beta_mle,0.06339470896637067,nll,-11092.547610907213,False,full_day,20
305->329,3222,johnson_mle,0.041912553017027676,nll,-11660.177261260063,False,full_day,20
305->517,3222,bezier_mle,0.004752854001708329,nll,-11493.461045058673,False,full_day,20
305->517,3222,gen_beta_mle,0.06318968301638961,nll,-11511.567744644906,False,full_day,20
305->517,3222,johnson_mle,0.03725748602300882,nll,-11577.76957416931,False,full_day,20
306->307,3222,bezier_mle,0.0813141530379653,nll,-11814.917112100546,False,full_day,20
306->307,3222,gen_beta_mle,0.06394009001087397,nll,-12003.39987973796,False,full_day,20
306->307,3222,johnson_mle,0.0575232959818095,nll,-12030.591103714805,False,full_day,20
306->460,3222,bezier_mle,0.08391758898505941,nll,-12376.610220626553,False,full_day,20
306->460,3222,gen_beta_mle,0.054650241043418646,nll,-12415.689486995874,False,full_day,20
306->460,3222,johnson_mle,0.09188490099040791,nll,-12553.416209553652,False,full_day,20
307->166,3222,bezier_mle,0.06431831500958651,nll,-11370.681080611615,False,full_day,20
307->166,3222,gen_beta_mle,0.06389332702383399,nll,-11859.820762543954,False,full_day,20
307->166,3222,johnson_mle,0.032439914997667074,nll,-11987.639202928887,False,full_day,20
307->306,3222,bezier_mle,0.08438692701747641,nll,-11700.557453183006,False,full_day,20
307->306,3222,gen_beta_mle,0.06354980496689677,nll,-11076.009349072014,False,full_day,20
307->306,3222,johnson_mle,0.046271003026049584,nll,-11929.432925642064,False,full_day,20
308->243,3222,bezier_mle,0.08772739703999832,nll,-12443.749967554406,False,full_day,20
308->243,3222,gen_beta_mle,0.01804179500322789,nll,-12430.770736888642,False,full_day,20
308->243,3222,johnson_mle,0.03353946004062891,nll,-12432.759074885678,False,full_day,20
308->314,3222,bezier_mle,0.08178879297338426,nll,-13929.279192860718,False,full_day,20
308->314,3222,gen_beta_mle,0.06633340800181031,nll,-13367.109709777305,False,full_day,20
308->314,3222,johnson_mle,0.03365323500474915,nll,-13980.705155770725,False,full_day,20
309->463,3222,bezier_mle,0.05994307104265317,nll,-11592.765234989238,False,full_day,20
309->463,3222,gen_beta_mle,0.06380535400239751,nll,-11603.44676070544,False,full_day,20
309->463,3222,johnson_mle,0.030472348968032748,nll,-12633.44303765538,False,full_day,20
309->500,3222,bezier_mle,0.06334659899584949,nll,-12610.387917333057,False,full_day,20
309->500,3222,gen_beta_mle,0.06276316096773371,nll,-13417.877060572211,False,full_day,20
309->500,3222,johnson_mle,0.034738471964374185,nll,-13492.751922632291,False,full_day,20
31->1,3222,bezier_mle,0.0037934809806756675,nll,-11175.63155562648,False,full_day,20
31->1,3222,gen_beta_mle,0.031479095981922,nll,-11286.074509743441,False,full_day,20
31->1,3222,johnson_mle,0.02967718301806599,nll,-11287.165323472378,False,full_day,20
31->32,3222,bezier_mle,0.0037459650193341076,nll,-11150.380821053071,False,full_day,20
31->32,3222,gen_beta_mle,0.0666459200438112,nll,-11237.117074495054,False,full_day,20
31->32,3222,johnson_mle,0.04967430798569694,nll,-11239.014909877278,False,full_day,20
310->462,3222,bezier_mle,0.06691651197616011,nll,-11772.932357790833,False,full_day,20
310->462,3222,gen_beta_mle,0.06368715601274744,nll,-12436.279136629048,False,full_day,20
310->462,3222,johnson_mle,0.09205040498636663,nll,-12468.80391215017,False,full_day,20
310->476,3222,bezier_mle,0.05450222204672173,nll,-13170.638658180327,False,full_day,20
310->476,3222,gen_beta_mle,0.06349813402630389,nll,-14139.005037656318,False,full_day,20
310->476,3222,johnson_mle,0.03224663599394262,nll,-14472.76529995922,False,full_day,20
311->119,3222,bezier_mle,0.06703542999457568,nll,-12045.373001619835,False,full_day,20
311->119,3222,gen_beta_mle,0.06318970205029473,nll,-12429.27653682413,False,full_day,20
311->119,3222,johnson_mle,0.04818251001415774,nll,-12493.121762916444,False,full_day,20
311->489,3222,bezier_mle,0.05891810404136777,nll,-12318.697016740196,False,full_day,20
311->489,3222,gen_beta_mle,0.05676324799424037,nll,-12417.878864367201,False,full_day,20
311->489,3222,johnson_mle,0.03789270599372685,nll,-12470.949483712473,False,full_day,20
312->275,3222,bezier_mle,0.057137546013109386,nll,-16779.061339583124,False,full_day,20
312->275,3222,gen_beta_mle,0.06308089301455766,nll,-16656.913478890212,False,full_day,20
312->275,3222,johnson_mle,0.0811799310031347,nll,-52252.77459248375,False,full_day,20
312->313,3222,bezier_mle,0.05186473304638639,nll,-16865.79783403351,False,full_day,20
312->313,3222,gen_beta_mle,0.06370307400356978,nll,-19909.368391445205,False,full_day,20
312->313,3222,johnson_mle,0.07915340398903936,nll,-91523.51316333665,False,full_day,20
313->312,3222,bezier_mle,0.05293279601028189,nll,-16501.54779712092,False,full_day,20
313->312,3222,gen_beta_mle,0.0638011849950999,nll,-15446.66780442616,False,full_day,20
313->312,3222,johnson_mle,0.08241308596916497,nll,-59440.3859389759,False,full_day,20
313->409,3222,bezier_mle,0.05516234802780673,nll,-16471.681335921705,False,full_day,20
313->409,3222,gen_beta_mle,0.06507178401807323,nll,-17336.7491298456,False,full_day,20
313->409,3222,johnson_mle,0.08595076901838183,nll,-70723.01405022848,False,full_day,20
314->308,3222,bezier_mle,0.0653787080082111,nll,-11789.395847529633,False,full_day,20
314->308,3222,gen_beta_mle,0.06294989102752879,nll,-12443.183667753845,False,full_day,20
314->308,3222,johnson_mle,0.03304942400427535,nll,-12555.573042568045,False,full_day,20
314->458,3222,bezier_mle,0.056834019953384995,nll,-12485.8029185164,False,full_day,20
314->458,3222,gen_beta_mle,0.05648383701918647,nll,-13222.879178572457,False,full_day,20
314->458,3222,johnson_mle,0.03666430898010731,nll,-12661.860445669123,False,full_day,20
315->203,3222,bezier_mle,0.07069401995977387,nll,-9461.231263843127,False,full_day,20
315->203,3222,gen_beta_mle,0.06487839599139988,nll,-10648.258023338865,False,full_day,20
315->203,3222,johnson_mle,0.03812386002391577,nll,-10807.871589807028,False,full_day,20
315->509,3222,bezier_mle,0.06695235799998045,nll,-9435.143704337557,False,full_day,20
315->509,3222,gen_beta_mle,0.06339396897237748,nll,-10113.903872197418,False,full_day,20
315->509,3222,johnson_mle,0.034409311949275434,nll,-10373.841622016089,False,full_day,20
316->411,3222,bezier_mle,0.05980050499783829,nll,-12923.108777854466,False,full_day,20
316->411,3222,gen_beta_mle,0.06217422598274425,nll,-12315.83256274628,False,full_day,20
316->411,3222,johnson_mle,0.07100336003350094,nll,-13124.959906624244,False,full_day,20
316->478,3222,bezier_mle,0.06420724297640845,nll,-11556.881963556902,False,full_day,20
316->478,3222,gen_beta_mle,0.046910880017094314,nll,-12535.015716598107,False,full_day,20
316->478,3222,johnson_mle,0.07033067801967263,nll,-12596.346085072022,False,full_day,20
317->318,3222,bezier_mle,0.05604886304354295,nll,-12603.75705222386,False,full_day,20
317->318,3222,gen_beta_mle,0.06279150099726394,nll,-13159.46170100039,False,full_day,20
317->318,3222,johnson_mle,0.036614094977267087,nll,-13292.087446628724,False,full_day,20
317->487,3222,bezier_mle,0.09326159302145243,nll,-12275.555184745212,False,full_day,20
317->487,3222,gen_beta_mle,0.05951469100546092,nll,-12450.244402494382,False,full_day,20
317->487,3222,johnson_mle,0.09136593004222959,nll,-12452.389643947754,False,full_day,20
318->317,3222,bezier_mle,0.07816889800596982,nll,-13199.413884692603,False,full_day,20
318->317,3222,gen_beta_mle,0.05283069401048124,nll,-13502.106614229404,False,full_day,20
318->317,3222,johnson_mle,0.03897809097543359,nll,-13538.624358143135,False,full_day,20
318->336,3222,bezier_mle,0.05747480102581903,nll,-12083.655485120671,False,full_day,20
318->336,3222,gen_beta_mle,0.06329431803897023,nll,-12742.447946626884,False,full_day,20
318->336,3222,johnson_mle,0.03779359004693106,nll,-13101.613050977372,False,full_day,20
319->299,3222,bezier_mle,0.06694236898329109,nll,-14461.819584089571,False,full_day,20
319->299,3222,gen_beta_mle,0.04071647202363238,nll,-14605.883194653205,False,full_day,20
319->299,3222,johnson_mle,0.09896117000607774,nll,-14597.869564569624,False,full_day,20
319->355,3222,bezier_mle,0.08670340600656345,nll,-13366.304395453393,False,full_day,20
319->355,3222,gen_beta_mle,0.06049686099868268,nll,-13363.588102366935,False,full_day,20
319->355,3222,johnson_mle,0.03606355004012585,nll,-13434.062300155374,False,full_day,20
32->31,3222,bezier_mle,0.003550387977156788,nll,-11178.38992515262,False,full_day,20
32->31,3222,gen_beta_mle,0.06339605594985187,nll,-11272.625908618538,False,full_day,20
32->31,3222,johnson_mle,0.09053633897565305,nll,-11272.036746742848,False,full_day,20
32->33,3222,bezier_mle,0.003479840001091361,nll,-11285.749831168236,False,full_day,20
32->33,3222,gen_beta_mle,0.03211422899039462,nll,-11375.361243999872,False,full_day,20
32->33,3222,johnson_mle,0.0971222430234775,nll,-11375.765823740276,False,full_day,20
320->134,3222,bezier_mle,0.0658064930466935,nll,-12359.214127886717,False,full_day,20
320->134,3222,gen_beta_mle,0.06288862496148795,nll,-12432.868668793952,False,full_day,20
320->134,3222,johnson_mle,0.038328891969285905,nll,-12640.21656176206,False,full_day,20
320->289,3222,bezier_mle,0.054839415999595076,nll,-12402.201294363153,False,full_day,20
320->289,3222,gen_beta_mle,0.06391419097781181,nll,-13187.344326100421,False,full_day,20
320->289,3222,johnson_mle,0.033655674022156745,nll,-13425.405257763434,False,full_day,20
321->269,3222,bezier_mle,0.08233239100081846,nll,-12695.320901445188,False,full_day,20
321->269,3222,gen_beta_mle,0.05928431899519637,nll,-12829.36379579766,False,full_day,20
321->269,3222,johnson_mle,0.09086442500120029,nll,-12822.998676167217,False,full_day,20
321->322,3222,bezier_mle,0.04374801804078743,nll,-11718.875134790402,False,full_day,20
321->322,3222,gen_beta_mle,0.06327520799823105,nll,-12666.67199061114,False,full_day,20
321->322,3222,johnson_mle,0.030780939967371523,nll,-12888.516568382189,False,full_day,20
322->293,3222,bezier_mle,0.053313133015763015,nll,-14882.96730825408,False,full_day,20
322->293,3222,gen_beta_mle,0.06309884897200391,nll,-14865.906278140275,False,full_day,20
322->293,3222,johnson_mle,0.07728661404689774,nll,-46130.89409192583,False,full_day,20
322->321,3222,bezier_mle,0.06294162798440084,nll,-12817.525491891896,False,full_day,20
322->321,3222,gen_beta_mle,0.03114147001178935,nll,-12917.673272676278,False,full_day,20
322->321,3222,johnson_mle,0.054777671000920236,nll,-12920.962581355434,False,full_day,20
323->278,3222,bezier_mle,0.06575231300666928,nll,-11294.554966877546,False,full_day,20
323->278,3222,gen_beta_mle,0.06461688701529056,nll,-11902.263790133416,False,full_day,20
323->278,3222,johnson_mle,0.0323102290276438,nll,-11974.673835980917,False,full_day,20
323->324,3222,bezier_mle,0.059983263025060296,nll,-12302.718792324777,False,full_day,20
323->324,3222,gen_beta_mle,0.06421379098901525,nll,-12583.843852913564,False,full_day,20
323->324,3222,johnson_mle,0.03234893997432664,nll,-12740.241345064574,False,full_day,20
324->323,3222,bezier_mle,0.06718973198439926,nll,-11780.67291634997,False,full_day,20
324->323,3222,gen_beta_mle,0.06316574302036315,nll,-13077.443827860705,False,full_day,20
324->323,3222,johnson_mle,0.030826433969195932,nll,-13158.188055450986,False,full_day,20
324->455,3222,bezier_mle,0.06665134301874787,nll,-11874.79311055191,False,full_day,20
324->455,3222,gen_beta_mle,0.06322592298965901,nll,-12589.005213717144,False,full_day,20
324->455,3222,johnson_mle,0.03060304600512609,nll,-12716.787136028488,False,full_day,20
325->377,3222,bezier_mle,0.0697568180039525,nll,-10945.430991401472,False,full_day,20
325->377,3222,gen_beta_mle,0.0638477350003086,nll,-11741.824814070047,False,full_day,20
325->377,3222,johnson_mle,0.047430247999727726,nll,-11885.54460116179,False,full_day,20
325->385,3222,bezier_mle,0.09508477000053972,nll,-13806.734991488354,False,full_day,20
325->385,3222,gen_beta_mle,0.0648191999644041,nll,-13845.305906308506,False,full_day,20
325->385,3222,johnson_mle,0.029599756991956383,nll,-14013.99312826444,False,full_day,20
326->18,3222,bezier_mle,0.055280598055105656,nll,-15937.381740977478,False,full_day,20
326->18,3222,gen_beta_mle,0.06476219097385183,nll,-16370.615590759477,False,full_day,20
326->18,3222,johnson_mle,0.08192462503211573,nll,-40814.140118027346,False,full_day,20
326->245,3222,bezier_mle,0.08532624505460262,nll,-16474.680018126783,False,full_day,20
326->245,3222,gen_beta_mle,0.0635616640211083,nll,-19477.17919427387,False,full_day,20
326->245,3222,johnson_mle,0.05445271503413096,nll,-54029.55672773348,False,full_day,20
327->328,3222,bezier_mle,0.09146453300490975,nll,-11182.997863858493,False,full_day,20
327->328,3222,gen_beta_mle,0.056103833951056004,nll,-11266.316656522957,False,full_day,20
327->328,3222,johnson_mle,0.03561540599912405,nll,-11340.916719382196,False,full_day,20
327->447,3222,bezier_mle,0.047357573988847435,nll,-13471.167987954555,False,full_day,20
327->447,3222,gen_beta_mle,0.04199406900443137,nll,-13650.551857159484,False,full_day,20
327->447,3222,johnson_mle,0.09189028799301013,nll,-13641.742700885836,False,full_day,20
328->196,3222,bezier_mle,0.06827684497693554,nll,-11055.0414020338,False,full_day,20
328->196,3222,gen_beta_mle,0.06340240797726437,nll,-11348.458107471179,False,full_day,20
328->196,3222,johnson_mle,0.04158740898128599,nll,-11515.279030745955,False,full_day,20
328->327,3222,bezier_mle,0.07188681402476504,nll,-11208.969381293588,False,full_day,20
328->327,3222,gen_beta_mle,0.06108320801286027,nll,-11608.194675810364,False,full_day,20
328->327,3222,johnson_mle,0.04567278898321092,nll,-11682.412875338123,False,full_day,20
329->223,3222,bezier_mle,0.06520654604537413,nll,-12949.154019269234,False,full_day,20
329->223,3222,gen_beta_mle,0.06384343100944534,nll,-13500.757904571627,False,full_day,20
329->223,3222,johnson_mle,0.03176164597971365,nll,-13638.351145823748,False,full_day,20
329->305,3222,bezier_mle,0.0694910530000925,nll,-11624.890019873346,False,full_day,20
329->305,3222,gen_beta_mle,0.06356812798185274,nll,-12195.614052169652,False,full_day,20
329->305,3222,johnson_mle,0.03619764297036454,nll,-12741.054573788266,False,full_day,20
33->32,3222,bezier_mle,0.0035481719532981515,nll,-11194.091432714487,False,full_day,20
33->32,3222,gen_beta_mle,0.06408376799663529,nll,-11283.348998637142,False,full_day,20
33->32,3222,johnson_mle,0.0964263419737108,nll,-11282.81027925343,False,full_day,20
33->34,3222,bezier_mle,0.003664599033072591,nll,-11084.500916517361,False,full_day,20
33->34,3222,gen_beta_mle,0.032883997017052025,nll,-11183.469431034679,False,full_day,20
33->34,3222,johnson_mle,0.09940524800913408,nll,-11183.682939089369,False,full_day,20
330->358,3222,bezier_mle,0.08957859699148685,nll,-16303.748864630372,False,full_day,20
330->358,3222,gen_beta_mle,0.04771093401359394,nll,-16397.219927124606,False,full_day,20
330->358,3222,johnson_mle,0.031972616037819535,nll,-16505.600204514223,False,full_day,20
330->423,3222,bezier_mle,0.08855809300439432,nll,-15834.875856526209,False,full_day,20
330->423,3222,gen_beta_mle,0.04888501804089174,nll,-15389.254834682384,False,full_day,20
330->423,3222,johnson_mle,0.031934652011841536,nll,-15861.039568510148,False,full_day,20
331->425,3222,bezier_mle,0.05727882601786405,nll,-12845.341536963553,False,full_day,20
331->425,3222,gen_beta_mle,0.06321446801302955,nll,-13732.28291613011,False,full_day,20
331->425,3222,johnson_mle,0.03293482796289027,nll,-14042.518147260445,False,full_day,20
331->466,3222,bezier_mle,0.05033623200142756,nll,-13443.97145877011,False,full_day,20
331->466,3222,gen_beta_mle,0.0635844970238395,nll,-13920.46899736051,False,full_day,20
331->466,3222,johnson_mle,0.033196916978340596,nll,-13995.30344191649,False,full_day,20
332->234,3222,bezier_mle,0.05504469497827813,nll,-14402.374686445492,False,full_day,20
332->234,3222,gen_beta_mle,0.06520342698786408,nll,-14949.300632283132,False,full_day,20
332->234,3222,johnson_mle,0.08698471798561513,nll,-29607.09546628029,False,full_day,20
332->441,3222,bezier_mle,0.05213605199242011,nll,-13791.451035413123,False,full_day,20
332->441,3222,gen_beta_mle,0.06418519903672859,nll,-15787.421606116164,False,full_day,20
332->441,3222,johnson_mle,0.07540829200297594,nll,-50162.42813503375,False,full_day,20
333->176,3222,bezier_mle,0.06112027500057593,nll,-11493.011530020185,False,full_day,20
333->176,3222,gen_beta_mle,0.05747126101050526,nll,-11792.21888866612,False,full_day,20
333->176,3222,johnson_mle,0.09125875600147992,nll,-11798.008601843656,False,full_day,20
333->367,3222,bezier_mle,0.06620690098498017,nll,-11463.269723655847,False,full_day,20
333->367,3222,gen_beta_mle,0.06410445197252557,nll,-12294.522940102594,False,full_day,20
333->367,3222,johnson_mle,0.04885347100207582,nll,-12322.749652426424,False,full_day,20
334->385,3222,bezier_mle,0.06040652695810422,nll,-12246.260925745646,False,full_day,20
334->385,3222,gen_beta_mle,0.06409390800399706,nll,-13255.520381488212,False,full_day,20
334->385,3222,johnson_mle,0.05144646199187264,nll,-13294.027496234574,False,full_day,20
334->421,3222,bezier_mle,0.05920978001086041,nll,-12426.218174735135,False,full_day,20
334->421,3222,gen_beta_mle,0.06338785903062671,nll,-13338.382079372157,False,full_day,20
334->421,3222,johnson_mle,0.03500382701167837,nll,-13591.357968460114,False,full_day,20
335->284,3222,bezier_mle,0.06816691200947389,nll,-13044.764984759018,False,full_day,20
335->284,3222,gen_beta_mle,0.042454727983567864,nll,-13096.167317662319,False,full_day,20
335->284,3222,johnson_mle,0.030132179032079875,nll,-13148.420422450004,False,full_day,20
335->386,3222,bezier_mle,0.06529505201615393,nll,-11330.914322434955,False,full_day,20
335->386,3222,gen_beta_mle,0.06414953200146556,nll,-11877.339471956915,False,full_day,20
335->386,3222,johnson_mle,0.04805704497266561,nll,-11930.226329397057,False,full_day,20
336->318,3222,bezier_mle,0.07793125201715156,nll,-13337.56448038887,False,full_day,20
336->318,3222,gen_beta_mle,0.061431888956576586,nll,-13366.042583341696,False,full_day,20
336->318,3222,johnson_mle,0.03324929397786036,nll,-13398.085030249043,False,full_day,20
336->466,3222,bezier_mle,0.06575377599801868,nll,-11083.528057195064,False,full_day,20
336->466,3222,gen_beta_mle,0.06376969901612028,nll,-11444.289317259172,False,full_day,20
336->466,3222,johnson_mle,0.039684621966443956,nll,-11599.200560124118,False,full_day,20
337->448,3222,bezier_mle,0.056546345993410796,nll,-12504.173147419275,False,full_day,20
337->448,3222,gen_beta_mle,0.06383478199131787,nll,-12607.513840973481,False,full_day,20
337->448,3222,johnson_mle,0.03566645103273913,nll,-13274.54081935918,False,full_day,20
337->467,3222,bezier_mle,0.05637875699903816,nll,-12265.885209740887,False,full_day,20
337->467,3222,gen_beta_mle,0.0683786110021174,nll,-13094.69259206783,False,full_day,20
337->467,3222,johnson_mle,0.03656012698775157,nll,-12529.399112542262,False,full_day,20
338->288,3222,bezier_mle,0.05976501002442092,nll,-11132.300209592733,False,full_day,20
338->288,3222,gen_beta_mle,0.06295305001549423,nll,-11548.756486909522,False,full_day,20
338->288,3222,johnson_mle,0.03644104104023427,nll,-11613.65868162652,False,full_day,20
338->489,3222,bezier_mle,0.058354159991722554,nll,-12165.935470747827,False,full_day,20
338->489,3222,gen_beta_mle,0.06386254198150709,nll,-13111.01469551434,False,full_day,20
338->489,3222,johnson_mle,0.033604025025852025,nll,-13488.34432763798,False,full_day,20
339->466,3222,bezier_mle,0.060842484002932906,nll,-11656.321045947287,False,full_day,20
339->466,3222,gen_beta_mle,0.06399191700620577,nll,-12742.583976916336,False,full_day,20
339->466,3222,johnson_mle,0.03152628801763058,nll,-12871.154926113008,False,full_day,20
339->467,3222,bezier_mle,0.059252291976008564,nll,-11726.188452854678,False,full_day,20
339->467,3222,gen_beta_mle,0.063117888988927,nll,-12589.631167869153,False,full_day,20
339->467,3222,johnson_mle,0.0398967859800905,nll,-12681.794254602028,False,full_day,20
34->33,3222,bezier_mle,0.0034373619710095227,nll,-11135.225611030644,False,full_day,20
34->33,3222,gen_beta_mle,0.027806235011667013,nll,-11226.696857988136,False,full_day,20
34->33,3222,johnson_mle,0.09817751502851024,nll,-11225.59306032525,False,full_day,20
34->35,3222,bezier_mle,0.0037111120182089508,nll,-11286.582825146379,False,full_day,20
34->35,3222,gen_beta_mle,0.04138662904733792,nll,-11371.069924041407,False,full_day,20
34->35,3222,johnson_mle,0.06426063098479062,nll,-11372.928586011767,False,full_day,20
340->197,3222,bezier_mle,0.060011774010490626,nll,-11801.22029187126,False,full_day,20
340->197,3222,gen_beta_mle,0.0498311219853349,nll,-3089.5171753080626,False,full_day,20
340->197,3222,johnson_mle,0.09058133495273069,nll,-12967.181989000244,False,full_day,20
340->232,3222,bezier_mle,0.0824619400082156,nll,-12247.049629823156,False,full_day,20
340->232,3222,gen_beta_mle,0.06387899798573926,nll,-12596.442145674993,False,full_day,20
340->232,3222,johnson_mle,0.03792633896227926,nll,-12646.217390849393,False,full_day,20
341->109,3222,bezier_mle,0.007467713032383472,nll,-14260.53029058182,False,full_day,20
341->109,3222,gen_beta_mle,0.06330960203194991,nll,-13833.59588125542,False,full_day,20
341->109,3222,johnson_mle,0.03687253501266241,nll,-14191.739308191605,False,full_day,20
341->280,3222,bezier_mle,0.05767364299390465,nll,-12324.637339288947,False,full_day,20
341->280,3222,gen_beta_mle,0.0631854539969936,nll,-12524.997511840234,False,full_day,20
341->280,3222,johnson_mle,0.034592709969729185,nll,-12946.9813661728,False,full_day,20
342->464,3222,bezier_mle,0.06222122098552063,nll,-11769.229495260073,False,full_day,20
342->464,3222,gen_beta_mle,0.06348482001340017,nll,-12880.966614417874,False,full_day,20
342->464,3222,johnson_mle,0.03528123802971095,nll,-13136.85010919461,False,full_day,20
342->514,3222,bezier_mle,0.08098140597576275,nll,-13602.991951451535,False,full_day,20
342->514,3222,gen_beta_mle,0.06329444196308032,nll,-13818.752978554667,False,full_day,20
342->514,3222,johnson_mle,0.04050004901364446,nll,-13867.289854034461,False,full_day,20
343->126,3222,bezier_mle,0.06738983100512996,nll,-11097.64722097692,False,full_day,20
343->126,3222,gen_beta_mle,0.06333316402742639,nll,-11541.83828388048,False,full_day,20
343->126,3222,johnson_mle,0.03825842501828447,nll,-11567.049629320252,False,full_day,20
343->504,3222,bezier_mle,0.08605620003072545,nll,-12358.688270953051,False,full_day,20
343->504,3222,gen_beta_mle,0.062279489007778466,nll,-12697.799506337602,False,full_day,20
343->504,3222,johnson_mle,0.04634264495689422,nll,-12722.709122195707,False,full_day,20
344->222,3222,bezier_mle,0.0553094589849934,nll,-11999.611177659372,False,full_day,20
344->222,3222,gen_beta_mle,0.06399504200089723,nll,-12863.714126706369,False,full_day,20
344->222,3222,johnson_mle,0.04083042097045109,nll,-13233.17154868488,False,full_day,20
344->522,3222,bezier_mle,0.0557077539851889,nll,-12480.03302690061,False,full_day,20
344->522,3222,gen_beta_mle,0.06436838797526434,nll,-13165.010552377353,False,full_day,20
344->522,3222,johnson_mle,0.037244095001369715,nll,-13641.440532989887,False,full_day,20
345->110,3222,bezier_mle,0.004083745996467769,nll,-11083.738328334583,False,full_day,20
345->110,3222,gen_beta_mle,0.06407588900765404,nll,-11203.275234724395,False,full_day,20
345->110,3222,johnson_mle,0.06861924502300099,nll,-11203.643185868463,False,full_day,20
345->242,3222,bezier_mle,0.05340931797400117,nll,-8208.923012646508,False,full_day,20
345->242,3222,gen_beta_mle,0.06462018401362002,nll,-8582.138021858438,False,full_day,20
345->242,3222,johnson_mle,0.03836773702641949,nll,-8953.292673623688,False,full_day,20
346->433,3222,bezier_mle,0.05628714105114341,nll,-12610.139154682744,False,full_day,20
346->433,3222,gen_beta_mle,0.060698614979628474,nll,-13032.943111296663,False,full_day,20
346->433,3222,johnson_mle,0.09124407899798825,nll,-13086.96248237608,False,full_day,20
346->468,3222,bezier_mle,0.056786718021612614,nll,-12690.210770004087,False,full_day,20
346->468,3222,gen_beta_mle,0.0636356650502421,nll,-13860.811160155505,False,full_day,20
346->468,3222,johnson_mle,0.03747288399608806,nll,-14159.310579915473,False,full_day,20
347->250,3222,bezier_mle,0.047637027979362756,nll,-14617.820254778797,False,full_day,20
347->250,3222,gen_beta_mle,0.06437878496944904,nll,-15277.998188678728,False,full_day,20
347->250,3222,johnson_mle,0.0839889440103434,nll,-53386.92072854456,False,full_day,20
347->456,3222,bezier_mle,0.062237648002337664,nll,-11986.138175836233,False,full_day,20
347->456,3222,gen_beta_mle,0.06402982596773654,nll,-11937.514318134803,False,full_day,20
347->456,3222,johnson_mle,0.09196246298961341,nll,-12029.900110834238,False,full_day,20
348->122,3222,bezier_mle,0.058380536967888474,nll,-12638.577611837683,False,full_day,20
348->122,3222,gen_beta_mle,0.06588973099133,nll,-13644.129994171342,False,full_day,20
348->122,3222,johnson_mle,0.03395041200565174,nll,-13797.4015981187,False,full_day,20
348->170,3222,bezier_mle,0.08683525800006464,nll,-13490.556437544645,False,full_day,20
348->170,3222,gen_beta_mle,0.03580343199428171,nll,-13462.511295732787,False,full_day,20
348->170,3222,johnson_mle,0.04607822501566261,nll,-13505.160524745534,False,full_day,20
349->231,3222,bezier_mle,0.05243885505478829,nll,-13719.619978613642,False,full_day,20
349->231,3222,gen_beta_mle,0.06365249399095774,nll,-14440.781952774429,False,full_day,20
349->231,3222,johnson_mle,0.0911365159554407,nll,-14574.8985882807,False,full_day,20
349->467,3222,bezier_mle,0.056677184998989105,nll,-12182.970574129702,False,full_day,20
349->467,3222,gen_beta_mle,0.06463788397377357,nll,-12464.490553024734,False,full_day,20
349->467,3222,johnson_mle,0.09262896602740511,nll,-12537.35524836793,False,full_day,20
35->34,3222,bezier_mle,0.0035914749605581164,nll,-11236.569860728448,False,full_day,20
35->34,3222,gen_beta_mle,0.032944461971055716,nll,-11323.965095429463,False,full_day,20
35->34,3222,johnson_mle,0.09344869095366448,nll,-11324.782442288608,False,full_day,20
35->397,3222,bezier_mle,0.003507759014610201,nll,-11527.098856625527,False,full_day,20
35->397,3222,gen_beta_mle,0.03171561803901568,nll,-11516.871016741701,False,full_day,20
35->397,3222,johnson_mle,0.09242536802776158,nll,-11601.182183771998,False,full_day,20
350->481,3222,bezier_mle,0.0856558249797672,nll,-11769.555833321874,False,full_day,20
350->481,3222,gen_beta_mle,0.05157770699588582,nll,-11637.475168708555,False,full_day,20
350->481,3222,johnson_mle,0.03804497100645676,nll,-12095.475588802461,False,full_day,20
350->517,3222,bezier_mle,0.005489217990543693,nll,-12046.530086927181,False,full_day,20
350->517,3222,gen_beta_mle,0.06407418596791103,nll,-11945.658245602603,False,full_day,20
350->517,3222,johnson_mle,0.03659930103458464,nll,-12119.595120398448,False,full_day,20
351->273,3222,bezier_mle,0.0722666050423868,nll,-9122.06931365181,False,full_day,20
351->273,3222,gen_beta_mle,0.06421621103072539,nll,-10227.846752001256,False,full_day,20
351->273,3222,johnson_mle,0.0407310479786247,nll,-10834.222898403368,False,full_day,20
